"Age","L_O_S","Dropped_Calls","Peak_calls_Sum","Peak_mins_Sum","OffPeak_calls_Sum","OffPeak_mins_Sum","Weekend_calls_Sum","Weekend_mins_Sum","International_mins_Sum","Nat_call_cost_Sum","AvePeak","AveOffPeak","AveWeekend","National_calls","National_mins","AveNational","All_calls_mins","Mins_charge","call_cost_per_min","actual call cost","Total_call_cost","Total_Cost","average_cost_min","group"
25,36.1,5,225,499.2,61,199.5,21,65,99.710182,18.88541,2.218667,3.270492,3.095238,307,763.7,2.487622,863.410182,163.7,11.536598,18.885411,48.798466,153.798466,0.178129,2
22,41.733333,2,250,447,24,223.2,19,70.8,104.074793,15.555668,1.788,9.3,3.726316,293,741,2.52901,845.074793,141,11.032389,15.555668,46.778106,151.778106,0.179603,2
28,40.7,0,273,488.400001,53,211.200001,35,64,99.704717,18.643887,1.789011,3.984906,1.828571,361,763.600002,2.115235,863.304719,163.600002,11.396019,18.643887,48.555302,153.555302,0.177869,2
45,49.533333,1,327,532.2,64,127.5,53,111,91.317613,20.322535,1.627523,1.992188,2.09434,444,770.7,1.735811,862.017613,170.7,11.905411,20.322536,47.71782,152.71782,0.177163,1
44,33.3,0,385,691.799999,32,56.399999,33,88.799999,130.261465,31.438602,1.796883,1.7625,2.690909,450,836.999997,1.86,967.261462,236.999997,13.265233,31.438602,70.517041,175.517041,0.181458,1
15,14.8,1,271,420.6,120,202.8,10,98.4,59.601144,13.187405,1.55203,1.69,9.84,401,721.8,1.8,781.401144,121.8,10.827099,13.187406,31.06775,136.06775,0.174133,2
35,14,1,170,388.200001,102,175.799999,69,104.4,96.482999,7.392603,2.283529,1.723529,1.513043,341,668.4,1.960117,764.882999,68.4,10.807899,7.392603,36.337503,141.337503,0.184783,2
47,35.533333,0,255,463.8,82,194.4,21,75.6,84.277687,15.146861,1.818824,2.370732,3.6,358,733.8,2.049721,818.077687,133.8,11.320523,15.14686,40.430166,145.430166,0.177771,2
59,23.966667,1,240,438.600001,151,252.600001,12,50.399999,115.69057,15.454563,1.8275,1.672848,4.2,403,741.600001,1.840199,857.290571,141.600001,10.914239,15.454563,50.161734,155.161734,0.180991,2
32,44.966667,1,259,613.2,67,152.4,25,52,91.983557,27.2,2.367568,2.274627,2.08,351,817.6,2.329345,909.583557,217.6,12.5,27.2,54.795067,159.795067,0.175679,1
45,44.966667,0,277,456.6,36,162,11,113,179.676602,14.793308,1.648375,4.5,10.272727,324,731.6,2.258025,911.276602,131.6,11.241115,14.793308,68.696288,173.696288,0.190608,2
24,31.566667,2,309,571.2,68,138,30,82.2,150.797602,23.384467,1.848544,2.029412,2.74,407,791.4,1.944472,942.197602,191.4,12.217589,23.384466,68.623746,173.623746,0.184275,1
51,28.6,9,243,596.4,23,131.700001,14,69.6,53.890161,24.66603,2.454321,5.726087,4.971429,280,797.700001,2.848929,851.590162,197.700001,12.476495,24.666031,40.833079,145.833079,0.171248,1
44,48.6,1,272,450,168,279.3,8,55.200001,99.21015,19.808174,1.654412,1.6625,6.9,448,784.500001,1.751116,883.710151,184.500001,10.736138,19.808174,49.571219,154.571219,0.174912,2
13,19.366667,1,170,419.400001,165,250.5,18,54,140.232149,13.373294,2.467059,1.518182,3,353,723.900001,2.050708,864.13215,123.900001,10.793618,13.373293,55.442937,160.442937,0.185669,2
56,31.5,0,251,466.8,62,259.500002,13,53,116.690229,19.705055,1.859761,4.185484,4.076923,326,779.300002,2.390491,895.990231,179.300002,10.989991,19.705054,54.712123,159.712123,0.178252,2
28,39.633333,4,208,544.2,109,194.400001,9,52.8,123.8978,22.731473,2.616346,1.783486,5.866667,326,791.400001,2.427607,915.297801,191.400001,11.876422,22.731471,59.900811,164.900811,0.180161,1
18,39.8,11,230,345.600001,147,269.399999,21,65,156.752121,8.065882,1.502609,1.832653,3.095238,398,680,1.708543,836.752121,80,10.082353,8.065882,55.091519,160.091519,0.191325,2
45,13.933333,2,271,505.799999,48,165.3,32,85.200001,167.043414,18.268067,1.866421,3.44375,2.6625,351,756.3,2.154701,923.343414,156.3,11.687822,18.268066,68.38109,173.38109,0.187775,1
12,54.733333,0,222,555,86,158.699999,19,70.199999,70.760571,22.215093,2.5,1.845349,3.694737,327,783.899998,2.397248,854.660569,183.899998,12.079985,22.215092,43.443263,148.443263,0.173687,1
22,45.7,10,195,501.599999,62,174,17,69.599999,158.918158,17.033527,2.572308,2.806452,4.094118,274,745.199998,2.719708,904.118156,145.199998,11.731079,17.033526,64.708974,169.708974,0.187707,1
53,51.4,10,228,592.2,79,142.8,4,60,55.437221,24.275659,2.597368,1.807595,15,311,795,2.55627,850.437221,195,12.449057,24.27566,40.906827,145.906827,0.171567,1
17,46.9,2,130,338.4,71,170.4,7,132.6,166.580391,4.254247,2.603077,2.4,18.942857,208,641.4,3.083654,807.980391,41.4,10.275959,4.254247,54.228364,159.228364,0.19707,2
49,20.266667,1,319,531.600001,100,177,8,71.399999,28.806016,21.267692,1.666458,1.77,8.925,427,780,1.826698,808.806016,180,11.815385,21.267692,29.909497,134.909497,0.166801,1
41,56.066667,1,143,371.4,83,265.5,8,69.6,146.581016,10.923598,2.597203,3.198795,8.7,234,706.5,3.019231,853.081016,106.5,10.2569,10.923599,54.897904,159.897904,0.187436,2
58,15.133333,2,147,384.600001,48,265.8,28,55.8,178.509524,11.093704,2.616327,5.5375,1.992857,223,706.200001,3.166816,884.709525,106.200001,10.446049,11.093704,64.646562,169.646562,0.191754,2
33,32.5,1,245,384.599999,54,279.9,30,51,174.641656,11.983428,1.569796,5.183333,1.7,329,715.499999,2.174772,890.141655,115.499999,10.375262,11.983428,64.375924,169.375924,0.19028,2
33,54.533333,2,149,391.199999,114,249.6,13,69,166.38768,11.541529,2.625503,2.189474,5.307692,276,709.799999,2.571739,876.187679,109.799999,10.511412,11.54153,61.457834,166.457834,0.18998,2
21,17.333333,1,200,381.599999,97,264,20,77.400001,153.055416,12.64195,1.908,2.721649,3.87,317,723,2.280757,876.055416,123,10.278008,12.64195,58.558575,163.558575,0.186699,2
22,14.1,1,194,530.400001,113,190.199999,22,51,170.438256,20.375832,2.734021,1.683186,2.318182,329,771.6,2.345289,942.038256,171.6,11.874028,20.375832,71.507309,176.507309,0.187367,1
18,43.733333,10,360,694.200001,24,114,13,60.6,100.193616,34.918011,1.928333,4.75,4.661538,397,868.800001,2.188413,968.993617,268.800001,12.990331,34.918011,64.976096,169.976096,0.175415,1
31,35.9,1,231,633.600001,107,163.8,7,52.499999,123.427051,31.125031,2.742857,1.530841,7.5,345,849.9,2.463478,973.327051,249.9,12.454995,31.125032,68.153147,173.153147,0.177898,1
27,53.033333,1,320,618.600001,51,90,64,105.600001,164.178158,26.984148,1.933125,1.764706,1.65,435,814.200002,1.871724,978.37816,214.200002,12.597642,26.984149,76.237596,181.237596,0.185243,1
45,55.6,0,382,643.8,31,114.899999,24,76.2,116.506465,29.85838,1.68534,3.706452,3.175,437,834.899999,1.910526,951.406464,234.899999,12.711103,29.858381,64.810321,169.810321,0.178483,1
13,31.4,1,208,404.4,169,276.6,14,53.4,146.962927,14.120783,1.944231,1.636686,3.814286,391,734.4,1.878261,881.362927,134.4,10.506536,14.120784,58.209662,163.209662,0.185179,2
38,50.6,2,151,425.4,49,165.300001,28,93.6,171.292192,9.455571,2.817219,3.373469,3.342857,228,684.300001,3.001316,855.592193,84.300001,11.216572,9.45557,60.843228,165.843228,0.193834,2
37,21.333333,1,188,530.4,76,209.700001,16,54,110.317058,22.669443,2.821277,2.759211,3.375,280,794.100001,2.836071,904.417059,194.100001,11.67926,22.669443,55.76456,160.76456,0.177755,1
15,52.633333,2,193,376.8,96,198.6,45,100.5,69.745087,8.026265,1.952332,2.06875,2.233333,334,675.9,2.023653,745.645087,75.9,10.574789,8.026265,28.949791,133.949791,0.179643,2
35,19.033333,0,320,543,68,106.5,29,114,160.152393,19.803094,1.696875,1.566176,3.931034,417,763.5,1.830935,923.652393,163.5,12.111984,19.803094,67.848812,172.848812,0.187136,1
14,28.5,2,227,445.799999,127,193.5,21,84,103.817731,13.764494,1.963877,1.523622,4,375,723.299999,1.9288,827.11773,123.299999,11.163418,13.764494,44.909813,149.909813,0.181244,2
17,44.566667,1,279,475.199999,71,193.800001,51,88.199999,145.14267,17.725483,1.703226,2.729577,1.729412,401,757.199999,1.888279,902.342669,157.199999,11.275753,17.725483,61.268284,166.268284,0.184263,1
37,12.533333,0,308,619.800001,16,44.100001,13,129.599999,138.123777,24.789215,2.012338,2.75625,9.969231,337,793.500001,2.354599,931.623778,193.500001,12.810964,24.789216,66.226349,171.226349,0.183793,1
30,10.633333,0,180,363.599999,94,200.7,44,109.799999,145.065796,7.701849,2.02,2.135106,2.495455,318,674.099998,2.119811,819.165794,74.099998,10.393858,7.701849,51.221588,156.221588,0.190708,2
52,13.3,4,69,463.2,139,231.600001,23,50.399999,93.849991,16.285314,6.713043,1.666187,2.191304,231,745.2,3.225974,839.049991,145.2,11.215781,16.285314,44.440311,149.440311,0.178107,2
36,57.2,2,158,616.8,65,139.8,12,64.500001,173.541353,27.663753,3.903797,2.150769,5.375,235,821.100001,3.494043,994.641354,221.100001,12.511874,27.663754,79.72616,184.72616,0.185721,1
18,14.233333,5,73,454.8,69,151.5,44,98.5,110.247953,12.002633,6.230137,2.195652,2.238636,186,704.8,3.789247,815.047953,104.8,11.452894,12.002633,45.077019,150.077019,0.184133,2
23,47.033333,0,99,636.599999,60,114.300001,29,64.800001,130.733557,27.618961,6.430303,1.905,2.234483,188,815.700001,4.33883,946.433558,215.700001,12.80434,27.618961,66.839028,171.839028,0.181565,1
38,24.266667,0,107,359.4,116,234.3,12,87,129.429884,8.295845,3.358879,2.019828,7.25,235,680.7,2.896596,810.129884,80.7,10.279859,8.295846,47.124811,152.124811,0.187778,2
44,52.4,1,167,562.2,65,158.4,33,55.8,103.745256,21.593322,3.366467,2.436923,1.690909,265,776.4,2.929811,880.145256,176.4,12.241113,21.593323,52.7169,157.7169,0.179194,2
35,37.733333,1,112,453.600002,68,169.500001,7,79.2,88.340923,11.72233,4.05,2.492647,11.314286,187,702.300003,3.755615,790.640926,102.300003,11.458778,11.722331,38.224607,143.224607,0.18115,2
15,24.033333,1,84,592.199999,20,55.499999,13,99,127.217599,18.969624,7.05,2.775,7.615385,117,746.699998,6.382051,873.917597,146.699998,12.930896,18.969624,57.134904,162.134904,0.185527,1
51,30.4,1,60,425.400001,64,204.599999,31,75,146.525409,11.585745,7.09,3.196875,2.419355,155,705,4.548387,851.525409,105,11.034043,11.585745,55.543367,160.543367,0.188536,2
24,55.8,2,103,351.6,155,285.900001,20,60,105.333635,9.789839,3.413592,1.844516,3,278,697.500001,2.508993,802.833636,97.500001,10.04086,9.789839,41.389929,146.389929,0.182342,2
43,35.633333,9,99,414.6,9,138.9,19,106,179.337648,6.715515,4.187879,15.433333,5.578947,127,659.5,5.192913,838.837648,59.5,11.286581,6.715516,60.51681,165.51681,0.197317,2
36,18.633333,0,135,465,28,70.199999,76,137,109.528576,8.604496,3.444444,2.507143,1.802632,239,672.199999,2.812552,781.728575,72.199999,11.917584,8.604496,41.463068,146.463068,0.187358,2
24,39.633333,1,127,438.599999,120,249,28,51.500002,135.591681,15.209533,3.453543,2.075,1.839286,275,739.100001,2.687636,874.691682,139.100001,10.934244,15.209534,55.887038,160.887038,0.183936,2
39,12.933333,1,84,362.400001,78,192.599999,28,88.500001,165.693707,4.62479,4.314286,2.469231,3.160714,190,643.500001,3.386842,809.193708,43.500001,10.631702,4.62479,54.332902,159.332902,0.196903,2
42,12.033333,0,42,397.199999,42,72.3,68,147.600001,169.094477,1.955651,9.457143,1.721429,2.170588,152,617.1,4.059868,786.194477,17.1,11.436558,1.955651,52.683995,157.683995,0.200566,2
65,54.833333,1,40,415.8,67,150.900001,6,98.4,162.14544,7.324851,10.395,2.252239,16.4,113,665.100001,5.885841,827.245441,65.100001,11.251691,7.324851,55.968483,160.968483,0.194584,2
25,15.266667,8,152,532.8,75,114.299999,29,96.600001,81.654705,17.479925,3.505263,1.524,3.331035,256,743.7,2.905078,825.354705,143.7,12.164179,17.479925,41.976337,146.976337,0.178077,2
40,42.233333,0,31,333.6,105,256.500001,33,64.499999,119.114266,5.512548,10.76129,2.442857,1.954545,169,654.6,3.873373,773.714266,54.6,10.096242,5.512548,41.246828,146.246828,0.189019,2
32,44.266667,0,84,385.800001,44,250.800001,12,50.4,124.338801,9.235676,4.592857,5.7,4.2,140,687.000002,4.907143,811.338803,87.000002,10.615721,9.235677,46.537317,151.537317,0.186774,2
19,49.433333,0,233,673.200001,8,21.3,13,100.799999,172.6701,26.296617,2.88927,2.6625,7.753846,254,795.3,3.131102,967.9701,195.3,13.46473,26.296618,78.097648,183.097648,0.189156,1
54,28.066667,1,92,432,79,165.3,47,91.199999,155.077968,9.97794,4.695652,2.092405,1.940426,218,688.499999,3.158257,843.577967,88.499999,11.27451,9.977941,56.501331,161.501331,0.191448,2
49,25.766667,0,27,357.6,138,225,37,70.199999,125.51894,5.532353,13.244444,1.630435,1.897297,202,652.799999,3.231683,778.318939,52.799999,10.477941,5.532353,43.188035,148.188035,0.190395,2
37,44.166667,2,121,572.400001,4,59.400001,32,106.200001,173.704265,17.603416,4.730579,14.85,3.31875,157,738.000003,4.700637,911.704268,138.000003,12.756098,17.603415,69.714694,174.714694,0.191635,1
38,18.9,2,137,676.2,24,66,23,66.599999,156.002695,27.896795,4.935766,2.75,2.895652,184,808.799999,4.395652,964.802694,208.799999,13.360534,27.896795,74.697604,179.697604,0.186253,1
17,45.2,1,96,483,54,121.8,25,103.2,112.595159,12.767797,5.03125,2.255556,4.128,175,708,4.045714,820.595159,108,11.822034,12.767797,46.546344,151.546344,0.184679,2
52,57.2,2,14,326.400001,97,240,48,82,175.561913,4.856421,23.314286,2.474227,1.708333,159,648.400001,4.077987,823.961914,48.400001,10.03393,4.856422,57.524996,162.524996,0.197248,2
41,48,6,25,589.2,52,108.3,10,69,162.511006,21.123669,23.568,2.082692,6.9,87,766.5,8.810345,929.011006,166.5,12.686888,21.123669,69.876971,174.876971,0.18824,1
20,34.833333,1,96,523.800001,46,113.1,13,103.500001,176.461409,16.952674,5.45625,2.458696,7.961539,155,740.400002,4.776774,916.861411,140.400002,12.074554,16.952674,69.891097,174.891097,0.19075,1
30,52.9,6,154,505.2,18,116.7,12,98.399999,154.630781,14.452534,3.280519,6.483333,8.2,184,720.299999,3.914674,874.93078,120.299999,12.013744,14.452534,60.841769,165.841769,0.189548,1
41,42.666667,11,105,585.6,36,142.2,29,52.2,96.59874,22.513846,5.577143,3.95,1.8,170,780,4.588235,876.59874,180,12.507692,22.513846,51.493468,156.493468,0.178523,2
17,32.8,1,92,525.599999,77,141.3,43,73.200001,128.030952,16.954542,5.713043,1.835065,1.702326,212,740.1,3.491038,868.130952,140.1,12.101743,16.954542,55.363828,160.363828,0.184723,2
40,51.633333,2,56,321.6,92,157.500001,72,131.4,103.64992,1.078119,5.742857,1.711957,1.825,220,610.500001,2.775,714.149921,10.500001,10.267813,1.07812,32.173096,137.173096,0.192079,2
26,39.266667,0,62,358.8,32,223.8,53,83,153.707347,6.816249,5.787097,6.99375,1.566038,147,665.6,4.527891,819.307347,65.6,10.390625,6.81625,52.928454,157.928454,0.192758,2
48,44.7,2,325,672,226,474.899999,11,110.399999,163.800862,4.396282,2.067692,2.101327,10.036364,562,1257.299998,2.237189,1421.10086,57.299998,7.672393,4.396281,53.53654,203.53654,0.143225,4
46,50.9,10,335,714,155,464.100001,27,106.2,174.936735,6.558309,2.131343,2.994194,3.933333,517,1284.300001,2.484139,1459.236736,84.300001,7.779724,6.558308,59.039328,209.039328,0.143253,4
33,49.833333,2,477,727.199999,334,565.199999,4,52.499999,138.290567,11.162439,1.524528,1.692216,13.125,815,1344.899997,1.650184,1483.190564,144.899997,7.703547,11.162439,52.649609,202.649609,0.136631,4
28,36.7,5,296,739.2,169,492.9,34,72.600001,163.931994,8.200978,2.497297,2.916568,2.135294,499,1304.700001,2.614629,1468.631995,104.700001,7.832835,8.200978,57.380577,207.380577,0.141207,4
46,46.133333,1,371,715.800002,261,524.4,6,68.4,151.440488,8.400193,1.92938,2.009195,11.4,638,1308.600002,2.051097,1460.04049,108.600002,7.734984,8.400193,53.832339,203.832339,0.139607,4
29,33.433333,1,176,297.599999,33,69.599999,39,78,18.750655,16.966092,1.690909,2.109091,2,248,445.199998,1.795161,463.950653,145.199998,11.684636,16.966091,22.591288,105.991288,0.228454,6
36,44.533333,0,122,296.4,34,57,24,74,7.868428,15.205133,2.429508,1.676471,3.083333,180,427.4,2.374444,435.268428,127.4,11.934956,15.205133,17.565662,100.965662,0.231962,6
32,15.4,2,108,199.199999,13,79.800001,16,92.500001,98.047566,7.408863,1.844444,6.138462,5.78125,137,371.500001,2.711679,469.547567,71.500001,10.362046,7.408863,36.823133,120.223133,0.25604,6
28,51.9,1,100,286.199998,5,24.9,31,91.199998,81.453585,12.392718,2.862,4.98,2.941935,136,402.299996,2.958088,483.753581,102.299996,12.114094,12.392718,36.828793,120.228793,0.248533,6
24,36.566667,2,136,280.2,8,51.6,20,84.500001,94.815795,13.64283,2.060294,6.45,4.225,164,416.300001,2.538415,511.115796,116.300001,11.730723,13.642831,42.087569,125.487569,0.245517,6
22,14.833333,0,91,189.6,27,88.5,12,97.799999,61.503022,7.623315,2.083516,3.277778,8.15,130,375.899999,2.891538,437.403021,75.899999,10.043895,7.623316,26.074223,109.474223,0.250282,6
12,44.166667,2,142,279,38,114.3,34,57,87.1132,16.827392,1.964789,3.007895,1.676471,214,450.3,2.104206,537.4132,150.3,11.195869,16.827392,42.961352,126.361352,0.235129,6
25,45.633333,2,145,252,82,134.7,19,51.600001,114.605011,14.86654,1.737931,1.642683,2.71579,246,438.300001,1.781707,552.905012,138.300001,10.749487,14.86654,49.248043,132.648043,0.239911,6
34,57.833333,2,108,228.6,41,96.3,44,69,91.784698,10.14449,2.116667,2.34878,1.568182,193,393.9,2.040933,485.684698,93.9,10.803503,10.14449,37.679899,121.079899,0.249297,6
32,35.066667,6,148,288.6,4,21.6,6,107.500002,103.846641,14.017204,1.95,5.4,17.916667,158,417.700002,2.643671,521.546643,117.700002,11.909265,14.017205,45.171197,128.571197,0.246519,6
49,20.6,2,100,210.6,38,62.4,51,94.800001,44.723994,7.272186,2.106,1.642105,1.858824,189,367.800001,1.946032,412.523995,67.800001,10.725938,7.272186,20.689384,104.089384,0.252323,6
61,16.566667,3,80,216,36,78.300001,41,95.400001,81.473073,9.456824,2.7,2.175,2.326829,157,389.700002,2.482166,471.173075,89.700002,10.542725,9.456825,33.898747,117.298747,0.24895,6
18,40.1,5,76,214.8,30,105.6,46,78.6,114.346912,10.279624,2.826316,3.52,1.708696,152,399,2.625,513.346912,99,10.383459,10.279624,44.583698,127.983698,0.249312,6
44,49.833333,1,149,339.600001,22,52.8,10,72,21.140121,20.242016,2.279195,2.4,7.2,181,464.400001,2.565746,485.540122,164.400001,12.312662,20.242016,26.584052,109.984052,0.226519,6
21,33.4,4,138,314.4,11,93.6,22,55,113.434928,19.218511,2.278261,8.509091,2.5,171,463,2.707602,576.434928,163,11.790497,19.21851,53.248988,136.648988,0.237059,6
25,14.833333,2,93,198,63,100.499999,21,86.399999,71.860138,8.612422,2.129032,1.595238,4.114286,177,384.899998,2.174576,456.760136,84.899998,10.144193,8.61242,30.170461,113.570461,0.248644,6
50,50.3,1,199,319.800001,54,95.699999,29,51,114.9221,19.739085,1.607035,1.772222,1.758621,282,466.5,1.654255,581.4221,166.5,11.855305,19.739084,54.215714,137.615714,0.236688,6
41,13.866667,6,90,192,11,83.4,41,100.200001,104.769774,7.644537,2.133333,7.581818,2.443902,142,375.600001,2.64507,480.369775,75.600001,10.111821,7.644537,39.075469,122.475469,0.254961,6
17,20.933333,10,130,280.8,49,90.3,35,59.4,136.827444,15.037056,2.16,1.842857,1.697143,214,430.5,2.011682,567.327444,130.5,11.522648,15.037056,56.085289,139.485289,0.245864,6
16,26.533333,2,126,245.400001,46,113.7,30,55.800001,77.670009,12.540964,1.947619,2.471739,1.86,202,414.900002,2.05396,492.570011,114.900002,10.914678,12.540966,35.841968,119.241968,0.242081,6
12,47.133333,1,193,324.6,39,76.200001,34,66.5,46.111584,19.986137,1.681865,1.953846,1.955882,266,467.300001,1.756767,513.411585,167.300001,11.946287,19.986139,33.819614,117.219614,0.228315,6
42,11.7,2,213,336,36,63.9,11,77,124.212894,21.308493,1.577465,1.775,7,260,476.9,1.834231,601.112894,176.9,12.045502,21.308493,58.572362,141.972362,0.236183,6
44,53,5,140,223.2,42,72.3,15,97.500001,128.55394,9.931831,1.594286,1.721429,6.5,197,393.000001,1.994924,521.553941,93.000001,10.679389,9.931832,48.498014,131.898014,0.252894,6
24,15.6,0,80,195,46,88.499999,35,86,119.761657,7.142794,2.4375,1.923913,2.457143,161,369.499999,2.295031,489.261656,69.499999,10.277402,7.142794,43.071291,126.471291,0.258494,6
41,34.333333,8,122,303,5,47.4,34,73.200001,103.359693,15.021076,2.483607,9.48,2.152941,161,423.600001,2.631056,526.959694,123.600001,12.152974,15.021077,46.028984,129.428984,0.245615,6
60,27.566667,1,181,299.4,19,115.500001,25,51,10.937354,18.956185,1.654144,6.078947,2.04,225,465.900001,2.070667,476.837355,165.900001,11.426272,18.956185,22.237391,105.637391,0.221538,6
28,34.833333,2,104,177.6,5,65.1,62,108,93.596348,5.102528,1.707692,13.02,1.741935,171,350.7,2.050877,444.296348,50.7,10.064157,5.102528,33.181432,116.581432,0.262396,6
21,19.433333,2,162,321.599999,15,30,22,97.8,76.927597,18.161376,1.985185,2,4.445455,199,449.399999,2.258291,526.327596,149.399999,12.156208,18.161375,41.239654,124.639654,0.23681,6
24,15.933333,2,143,237.600001,50,132,16,52.8,97.264378,13.005001,1.661538,2.64,3.3,209,422.400001,2.021053,519.664379,122.400001,10.625,13.005,42.184314,125.584314,0.241664,6
15,10.1,1,110,283.799999,28,71.700001,44,69,109.581662,14.548463,2.58,2.560714,1.568182,182,424.5,2.332418,534.081662,124.5,11.685512,14.548463,47.422961,130.822961,0.244949,6
25,36.233333,0,75,192.599999,30,113.400001,6,67.2,83.751408,7.437685,2.568,3.78,11.2,111,373.2,3.362162,456.951408,73.2,10.160772,7.437685,32.563107,115.963107,0.253776,6
15,44.9,0,201,303,57,86.7,12,63,127.187742,17.855478,1.507463,1.521053,5.25,270,452.7,1.676667,579.887742,152.7,11.693174,17.855477,56.0118,139.4118,0.240412,6
32,21.666667,2,107,271.8,49,94.8,15,58.2,83.360858,14.225085,2.540187,1.934694,3.88,171,424.8,2.484211,508.160858,124.8,11.398305,14.225085,39.233342,122.633342,0.241328,6
25,40.4,1,216,360,9,29.099999,26,80.4,87.404115,21.471805,1.666667,3.233333,3.092308,251,469.499999,1.870518,556.904114,169.499999,12.667732,21.471805,47.69304,131.09304,0.235396,6
47,24.033333,2,119,290.400001,30,45.9,13,86.400001,31.408602,14.564638,2.440336,1.53,6.646154,162,422.700002,2.609259,454.108604,122.700002,11.870121,14.564638,23.987219,107.387219,0.236479,6
40,50.033333,1,62,242.400001,35,67.500001,31,77.400001,82.196165,9.828856,3.909677,1.928571,2.496774,128,387.300003,3.025781,469.496168,87.300003,11.258714,9.828858,34.487707,117.887707,0.251094,6
23,10.8,2,64,213.600001,23,64.800001,17,95.5,83.712856,7.916728,3.3375,2.817391,5.617647,104,373.900002,3.595192,457.612858,73.900002,10.712757,7.916728,33.030585,116.430585,0.25443,6
25,17.133333,7,84,259.200001,66,100.799999,33,65.399999,123.369247,13.910733,3.085714,1.527273,1.981818,183,425.399999,2.32459,548.769246,125.399999,11.093089,13.910733,50.921507,134.321507,0.244769,6
17,54.1,2,41,259.8,30,80.1,37,78,115.137962,13.224604,6.336585,2.67,2.108108,108,417.9,3.869444,533.037962,117.9,11.216798,13.224605,47.765994,131.165994,0.246073,6
47,53.5,1,86,324,18,42.599999,21,81,102.985941,18.064183,3.767442,2.366667,3.857143,125,447.599999,3.5808,550.58594,147.599999,12.238606,18.064182,48.959965,132.359965,0.240398,6
45,56.833333,0,36,238.800001,44,90.9,20,60,119.660508,9.981629,6.633333,2.065909,3,100,389.700001,3.897,509.360509,89.700001,11.127791,9.981628,45.879781,129.279781,0.253808,6
28,50,1,79,268.8,25,46.5,27,86.5,25.987107,11.900313,3.402532,1.86,3.203704,131,401.8,3.067176,427.787107,101.8,11.689895,11.900314,19.696446,103.096446,0.240999,6
28,31.333333,0,10,278.4,33,66.900001,37,72.6,99.090112,13.749358,27.84,2.027273,1.962162,80,417.900001,5.22375,516.990113,117.900001,11.661881,13.749358,43.476391,126.876391,0.245414,6
31,41.266667,2,32,249,37,107.1,27,61.799999,128.125817,12.91991,7.78125,2.894595,2.288889,96,417.899999,4.353125,546.025816,117.899999,10.958363,12.91991,51.357655,134.757655,0.246797,6
45,27.066667,9,67,277.200001,59,101.1,37,63.600001,119.387159,15.996263,4.137313,1.713559,1.718919,163,441.900002,2.711043,561.287161,141.900002,11.272912,15.996263,51.812411,135.212411,0.240897,6
21,43.333333,1,69,284.4,15,86.7,24,59.4,110.501744,15.146184,4.121739,5.78,2.475,108,430.5,3.986111,541.001744,130.5,11.606272,15.146185,48.296708,131.696708,0.243431,6
28,30.2,1,35,256.2,50,105,27,53.4,87.651617,12.81165,7.32,2.1,1.977778,112,414.6,3.701786,502.251617,114.6,11.17945,12.81165,39.107135,122.507135,0.243916,6
53,37.866667,2,32,328.2,18,28.8,40,70.2,114.04742,16.132247,10.25625,1.6,1.755,90,427.2,4.746667,541.24742,127.2,12.682584,16.132247,50.346473,133.746473,0.247108,6
51,18.066667,1,65,251.399999,36,93,37,80,124.797583,13.589029,3.867692,2.583333,2.162162,138,424.399999,3.075362,549.197582,124.399999,10.923657,13.589029,51.028304,134.428304,0.244772,6
23,15.166667,0,113,334.2,5,51,35,60,115.032714,18.159784,2.957522,10.2,1.714286,153,445.2,2.909804,560.232714,145.2,12.506739,18.159784,52.669599,136.069599,0.24288,6
37,54.366667,0,22,277.2,24,51,7,79.5,129.030759,12.707648,12.6,2.125,11.357143,53,407.7,7.692453,536.730759,107.7,11.799117,12.707649,51.416877,134.816877,0.251182,6
28,34.733333,2,68,257.4,17,74.1,8,73,118.183945,11.874766,3.785294,4.358824,9.125,93,404.5,4.349462,522.683945,104.5,11.363412,11.874765,47.329949,130.729949,0.250113,6
44,32.466667,1,61,221.4,58,134.7,21,54,120.191828,11.44895,3.629508,2.322414,2.571429,140,410.1,2.929286,530.291828,110.1,10.398683,11.44895,47.506499,130.906499,0.246857,6
38,49.066667,0,121,349.200001,37,61.799999,15,60,136.517836,21.227962,2.88595,1.67027,4,173,471,2.722543,607.517836,171,12.414013,21.227962,62.183313,145.583313,0.239636,6
20,26.366667,0,20,369,3,30.3,35,60.6,147.825421,20.82455,18.45,10.1,1.731429,58,459.9,7.92931,607.725421,159.9,13.023483,20.82455,65.172176,148.572176,0.244473,6
61,49.833333,2,49,249,19,45,29,86.399999,67.131481,9.282775,5.081633,2.368421,2.97931,97,380.399999,3.921649,447.53148,80.399999,11.545741,9.282776,29.42222,112.82222,0.252099,6
48,28.133333,11,50,274.8,10,70.8,45,72,137.017193,13.61862,5.496,7.08,1.6,105,417.6,3.977143,554.617193,117.6,11.58046,13.618621,54.723779,138.123779,0.249043,6
33,34.633333,0,82,156.599999,150,351.9,29,75,94.770086,0,1.909756,2.346,2.586207,261,583.499999,2.235632,678.270085,-16.500001,10.367609,0,37.908034,97.848034,0.144261,5
27,12.366667,0,178,292.8,164,256.500001,33,96.600001,91.335612,6.456487,1.644944,1.564024,2.927273,375,645.900002,1.7224,737.235614,45.900002,14.066419,6.456487,42.990731,102.930731,0.139617,2
